"ID";"Nimi";"Kokoelma";"Yleislaji";"Tyyppi";"Muistiinpanija";"Vuosi";"Sivu";"Tahtilaji";"Sävellaji";"Pitäjä";"Kylä";"Maakunta";"Lääni";"Sanat";"Kirjahuomiot";"Kommentit";"Samanlaisuus";"Intervalli";"Melodian suunta"
"kjs_0178";"Neljänkesken tanssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana I. Härkönen/A. Launis";"1905";"85";"2/4";"G";"Suistamo";"Äimäjärvi";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"-5+5-12+12+0-5+0+3+2-5+7-14+12+0-5+0+5-5+5-12+12+0-5+0+3+2-5+7-14+12+0-5+0+0+2+3-5+0+2+3-2-10+7+2+3-5+0+2+3-2-10";"dudurdruududurdrududurdruududurdrruudruudduuudruudd"
"kjs_0179";"Talonpojan polska";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"J. Turunen/K. Collan";"1854";"86";"2/4";"G";"Tohmajärvi";"Uusikylä";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"-10+9-9+7-7+0+0+10-10+9-9+7-7+0+0+12-12+9-9+7-7+0+0+12-12+9-9+9-2-2-1+3+2+0-2";"dududrrudududrrudududrrudududdduurd"
"kjs_0180";"Venähen valssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Shemeikka/A. Launis";"1905";"86";"2/4";"G";"Suistamo";"Muuanto";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"-3-2+3-1+0+3-3-2+3-1+0+3-3+3-19+12+4+3-3-4+5+4-4-5+5+7-7+4-5-4+4+3-3-4+5+4-4-5+5+7-7+4-5";"ddudruddudrududuuudduudduududduudduudduudud"
"kjs_0181";"""Vanha falssi""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Lösönen/A. O. Väisänen";"1916";"86";"3/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 152";"""Marssitaan"" tahdit 1-2, ""pyöritään"" loppu";"";"+0+3-1-2+5-3-2+0+3-1-2+5-3-2+0+3-1-2+5+2+0-4-1-2+5+0-2+4-4+4-4+4-4-1-2+5+0-2+4-4+4-4+4-4-1-2+5";"rudduddrudduddrudduurdddurdudududddurdudududddu"
"kjs_0182";"""Vanha valssi""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Miinan Domi/A. O. Väisänen";"1917";"87";"2/4, 3/4";"G";"Suistamo";"Koitto";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+12-5-7+10-1-2-2+7-5-7+10-1-2-2+7-2+4-4+7-7-1-2-2+7-2+4-4+7-7-1-2+5";"udduddduddudddudududdddudududddu"
"kjs_0183";"Lippa";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Miinan Domi/A. O. Väisänen";"1917";"87";"3/4";"G";"Suistamo";"Koitto";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"Lippaan liivin kiin, kulin kuldani luoks. Kullallan on igävä eigä tule luoksi.";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"Laulusävelmät: [1] [2] [3] Kantele- ja jouhikkosävelmät: [1]";"+4-4+4-4+2-3+3-2+2-2+4-4+4-4+2-3+3-2+2+0+2-2-2-1-2-2+2+2+1+4-2-3+3+2-2-2-1-2-2+2+2+1+4-2";"udududududududududuruddddduuuudduuddddduuuud"
"kjs_0184";"Lippa";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Lösönen/A. O. Väisänen";"1916";"87";"3/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+4-4+4-2-3+3-3+3-3+3-2+4-4+4-2-3+3-3+3-3+3-2+4-2-2-1-2+5-5+2+1-1+1-1-2+5-3+1+4-2-2-1-2+5-5+2+1-1+1-1-2+5";"ududdudududududdududududddduduududduduudddduduududdu"
"kjs_0185";"Lippa";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Timo Lipitshä/A. O. Väisänen";"1917";"87";"2/4, 3/4";"G";"Suistamo";"Koitto";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"-2+4-4+4-2-3+3-3-4+4+3-2+4-4+4-2-3+3-3-4+4+3-2+0+4-2-2+0+2-3-2-7+7+5+0-2-1-2-2+4+1-5+5+4-2-2+0+2-5-7+7+5-2-1-2-2+4+1+0+4-2-2+0+2-3-2-7+7+5+0-2-1-2+5";"dududdudduudududdudduudruddruddduurdddduuduuddrudduudddduuruddruddduurdddu"
"kjs_0186";"Lippa";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Teppana Jänis/A. O. Väisänen";"1916";"88";"3/4, 2/4";"G";"Suistamo";"Maisu";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 126, äänitteet: ph. 141 d";"muunnokset soitettu";"";"+3-3-4+5+0+4-4+4-2-3+3-3-4+4+1+0+4-4+4-2-3+3-3-4+4+1+0+0+4-2-2-1-2-2+2+2+1-3+2+1+2-3+1+0+2+2-2-2+0-1-2-2+2+2+1-1-2+2+1+2";"uddurududdudduurududdudduurruddddduuuduuuduruuddrddduuudduuu"
"kjs_0187";"Lippaan liivini kiin";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Mishukka/A. Launis";"1905";"88";"3/4, 2/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+3-3+3-3+1+0+4-4+4-4+2-3+3-3+3-3+1+0+4-4+4-4+2-3+5+0+0-2-2-1-2-2+2+2+1+2-2-1-2+5-3+5+0+0-2-2-1-2-2+2+2+1+2-2-1-2+5-3";"ududurudududududurudududurrddddduuuudddudurrddddduuuudddud"
"kjs_0188";"Lippa";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Mishukka/A. O. Väisänen";"1916";"89";"2/4, 3/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 120, äänitteet: prl. 9 27-34";"muunnokset soitettu";"";"-3+3-3-4+4+1+0+4-4+4-2-3+3-3-4+4+1+0+4-4+4-4+2-3+3-3-4+4+1+0+4-4+4-2-3+3-3-4+4+1+0+4-4+4-4+2-3+3-3-4+4+1+4+0-2-2-1-2-2+2+2+1+2-2-1+1+2-3+5-4+4-2-2-1-2-2+2+2+1-3+2+0+1+2-3+5+0-2-2-1-2-2+2+2+1+2-2-1+1+2-3+5-4+4-2-2-1-2-2+2+2+1-3-2+2+5";"dudduurududdudduurududududduurududdudduurududududduuurddddduuuudduudududdddduuuduruudurddddduuuudduudududdddduuudduu"
"kjs_0189";"Vanha valssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Antti Rantonen/A. O. Väisänen";"1925";"89";"3/8";"G";"Haapavesi";"Ainali";"Pohjois-Pohjanmaa";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, tempo: pisteellinen neljäosa = 80";"muunnokset soitettu";"";"-7+2+2+1+2-3+3-7+2+2+1+2-3+3-7+2+2+1+2-2-1-2+2-2-2+4+3-7+2+2+1+2-3+3-7+2+2+1+2-3+3-7+2+2+1+2-2-1-2+2-2-2+2+2+1-1-2+5-5+2+1-1-2+5-5+2+1-1-2+5-5+2+1-1-2+5-5+2+1-1-2+5-5+0+2+1-1-2+5-5+0+2+1-1-2+5-5+0+2+1-1-2+5";"duuuududuuuududuuuudddudduuduuuududuuuududuuuudddudduuudduduudduduudduduudduduuddudruuddudruuddudruuddu"
"kjs_0190";"Vanha valssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Antti Rantonen/A. O. Väisänen";"1925";"89";"3/8";"G";"Haapavesi";"Ainali";"Pohjois-Pohjanmaa";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, tempo: pisteellinen neljäosa = 80";"";"";"-3-4+4+3+0+0-3-4+4+3+0-2+0+0-1+3-3-2+5-3-2-2+0+2+2+1+2-3-4+4+3+0+0-3-4+4+3+0-2+0+0-1+3-3-2+5-3-2-2+4+3+0-3-4+4+3+0-2+0+0-1-2+2-4+0+2+2+1+2+0-3-4+4+3+0-2+0+0-1-2+2-4+4+3-5+2+3+0-5+2+3+0-2-1+1+0-3-2+2+3-3-2+2+3+0-1-2+2";"dduurrdduurdrrduddudddruuuudduurrdduurdrrdudduddduurdduurdrrddudruuuurdduurdrrdduduuduurduurddurdduudduurddu"
"kjs_0191";"Valssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Heikki Halonen/A. O. Väisänen";"1917";"90";"3/8";"g";"Lapinlahti";"Akkala";"Pohjois-Savo";"Itä-Suomen lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, tempo: kahdeksas osa = 200";"";"";"+0+0+0+0+0-4+2-2+2+2+0-4+4+0+0+0+0+0-4+2-2+2+2-4+4+0-4+4-4+4+0+0-4+4+0-2-2-1-2+0+3-3+3+4+0-4+4-4+4+0+0-4+4+0-2-2-1-2+3+4+0-2-2-1-2+0+3-3+3+4+0-2-2-1-2+0+3-3+3+4+0-2-2-1-2+0+3-3+3+4+0-2-2-1+5";"rrrrrduduurdurrrrrduduudurdudurrdurddddruduurdudurrdurdddduurddddruduurddddruduurddddruduurdddu"
"kjs_0192";"Valssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Heikki Halonen/A. O. Väisänen";"1917";"90";"3/8";"g";"Lapinlahti";"Akkala";"Pohjois-Savo";"Itä-Suomen lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, tempo: kahdeksas osa = 208";"";"";"-7+2-2+2+5-7+3-3+3+4-5+3-3+3+2-7+3-3+3+4-7+2-2+2+5-7+3-3+3+4-5+3-3+3+2-7+3+2+2-4-3+3+2+2-4-3+3+2+2-2-3+3-2+4-4-3+3+2+2-4-3+3+2+2-4-3+3+2+2-2-3+3-2+4-4+2+2";"duduududuududuududuududuududuududuuduuudduuudduuuddududduuudduuudduuuddududuu"
"kjs_0193";"""Hippavalta""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Antti Rantonen/A. O. Väisänen";"1925";"91";"3/4";"G";"Haapavesi";"Ainali";"Pohjois-Pohjanmaa";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, tempo: pisteellinen puolinuotti on 72";"";"";"+4+3+0-2-1+3-2-3+2-4+2+3-1+3+0-3-4+5-3+2-4+4+3+0-2-1+3-2-3+2-4+2+3-1+3+0-3-4+5-3+2-4+2+2-4+2+2+1-3+3-1+3-3-4+2+2-4+2+2+1-3+3-1+3-3-4+2+2+1-3+5-2-1+1-3+2-4+2+2+1-3+5-3-4+2+2+1-3+5-7";"uurddudduduudurddududuurddudduduudurddududuuduuudududduuduuudududduuududdududuuududduuudud"
"kjs_0194";"Masurkka";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Antti Rantonen/A. O. Väisänen";"1925";"91";"3/4";"G";"Haapavesi";"Ainali";"Pohjois-Pohjanmaa";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, tempo: 168";"muunnokset soitettu";"";"+4+3+0-7+4+3+0+0-2-3+0+2+3-3-4+0+0+4+3+0-7+4+3+0+0-2-3+0+2+3-3-4+4+1-3+0+2+3-3+1-3+0+2+3-3+1-3+0+2-2+0+5-3-4+4+0+1-3+0+2+3-3+1-3+0+2+3-3+1-3+0+2+0-2+5-3-4";"uurduurrddruuddrruurduurrddruudduudruududruududrudruddurudruududruududrurdudd"
"kjs_0195";"""Tilu tallaan""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Heikki Halonen/A. O. Väisänen";"1917";"92";"3/4";"g";"Lapinlahti";"Akkala";"Pohjois-Savo";"Itä-Suomen lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, tempo: 208";"";"";"-4-3+3+4-4-3+3+4-2-3+3+2-2-3+3+2-4-3+3+4-4-3+3+4-2-3+3+2-4-3+7-4-3+3-3+3+4-4-3+3-3+3+4-2-3+3-3+3+2-2-3+3-3+3+2-4-3+3-3+3+4-4-3+3-3+3+4-2-3+3-3+3+2-4-3";"dduudduudduudduudduudduudduuddudduduudduduudduduudduduudduduudduduudduduudd"
"kjs_0196";"""Tilu tallaan""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Heikki Halonen/A. O. Väisänen";"1917";"92";"3/4";"g";"Lapinlahti";"Akkala";"Pohjois-Savo";"Itä-Suomen lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, tempo: 208";"";"";"+3+4-4-3+3+4-4-3+2+3-3-2+2+3-3-2+3+4-4-3+3+4-4-3+2+3-3-2+3+4-7+3+4-4+4-4-3+3+4-4+4-4-3+2+3-3+3-3-2+2+3-3+3-3-2+3+4-4+4-4-3+3+4-4+4-4-3+2+3-3+3-3-2+3+4";"uudduudduudduudduudduudduudduuduududduududduududduududduududduududduududduu"
"kjs_0197";"Maaherran polska";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"3-iskuiset";"Antti Rantonen/A. O. Väisänen";"1925";"92";"3/4";"G";"Haapavesi";"Ainali";"Pohjois-Pohjanmaa";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, tempo: 80";"";"";"+0+2+5+0-3+0+0-2-2+0+2+0+0+2+0+3+0-2+0+0+2+0-3+1-3+0+2-4+0+0+0+2+5+0-3+0+0-2-2+0+2+0+0+2+0+3+0-2+0+0+2+0-3+1-3+0+2-4+7-7+7+0-2+0+0-1+0+0+3+0-2-1+1-3+2-4+7+0-2+0+0-1+0+0+3+0-2-1+1-3+2";"ruurdrrddrurrururdrrurdudrudrrruurdrrddrurrururdrrurdudrududurdrrdrrurddududurdrrdrrurddudu"
"kjs_0198";"Kolmas hääpolska";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"3-iskuiset";"Antti Rantonen/A. O. Väisänen";"1925";"93";"3/4";"G";"Haapavesi";"Ainali";"Pohjois-Pohjanmaa";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, tempo: 104";"";"";"+0-2-3-2+0+4+3+0-2-3+5+0-2+2+0-2-3-2+0+4+3-3+3-5+5-3-4+2+2-2+2+1+2+0-2-1+0+1-3+5+0+0-2-3-2+0+4+3+0-2-3+5+0-2+2+0-2-3-2+0+4+3-3+3-5+5-3-4+2+2-2+2+1+2+0-2-1+0+1-3+5+0-3+0+3+0-3+1-3+5-3+1-1-2+5+0-2+0-1+3+0-2-3-2+0+4";"rdddruurddurdurdddruudududduuduuurddrudurrdddruurddurdurdddruudududduuduuurddrudurdrurdudududdurdrdurdddru"
"kjs_0199";"Toinen hääpolska";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"3-iskuiset";"Antti Rantonen/A. O. Väisänen";"1925";"93";"3/4, 2/4";"G";"Haapavesi";"Ainali";"Pohjois-Pohjanmaa";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, tempo: 104";"";"";"+2+2+1+2-2+2-3+3-5+2+1+2+0-2-1+1-3+2-4+2+2+1+2-2+2-3+3-5+2+1+2+0-2-1+1-3+2-4+0+4-2+0+3+0-1+3-3-4+0+4-2+0+3+0-1+3-3-4+2+2+1+2-2-1+3-3-2+5-7+7";"uuuudududuuurddududuuuudududuuurddududrudrurduddrudrurdudduuuudduddudu"
"kjs_0200";"Venäjän kirkon kellot";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"3-iskuiset";"Helena Toivanen/E. Sivori";"1891";"94";"3/4, 2/4";"G";"Pielisjärvi";"";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+0+2+2-4+5-5+0+2+2-4+5+2+0+2+1-3+2-4+4-2-2-1+1+2+2-4+5-3+3-1-4+4-2-2-1+1+7-2-1+1+2-3+1-3+5+0+0-3-4+5-3+2-4+4-2-2-1+1+2+2-4+5-3+3-1-4+4-2-2-1+1+0+0";"ruududruuduuruudududdduuudududduddduudduududurrddudududdduuudududdudddurr"
"kjs_0201";"Kolmisatanen";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"3-iskuiset";"M. Timonen/K. Collan";"1854";"94";"3/8, 2/4";"G";"Pielisjärvi";"";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"-2+2-5+2+1-1+1-1-2-2+2-2+2+2-2+2+1-1+1-1-2-2+2+5-7+2+2-2+2+1-1+1-1-2-2+2+5-7+4-4-1+3-5+5-7+7-2+4-4-1+3-5+5-7+5+4-4-1+3-5+5-7+7-2+4-4-1+3-5+5-7";"duduududdduduuduududdduuduuduududdduududdududududdududuuddududududdudud"
"kjs_0202";"Suojärveläistä";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Grigo Bomba/A. O. Väisänen";"1917";"94";"2/4";"G";"Suojärvi";"Savihauta";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella";"Muunnokset soitettu. Säestys ei oikein tunnu passaavan kappaleeseen. Vaikuttaisi siltä kuin säestyksen G-sävet olisivat vaihtuneet vahingossa A:ksi. Tein Konventionaalisemman version: 202editoijan_versio.mus";"";"+0+1-1-2-7+12-12+12+2+2-2-2-12+17-17+17-1-2+0+2-2-2-12+16-2-2+0+2-2-3+0+0+1-1-2-7+12-12+12+2+2-2-2-12+17-17+17-1-2+0+2-2-2-12+16-2-2+0+2-2-3";"ruddduduuudddududdruddduddruddrruddduduuudddududdruddduddrudd"
"kjs_0203";"""Sodíesi""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Grigo Bomba/A. O. Väisänen";"1917";"95";"2/4";"G";"Suojärvi";"Savihauta";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella";"tässäkään kappaleessa säestys ei ole kovin harmoninen";"";"-4-1+3-3-2+2-4+4+5+1-1-2";"ddudduduuudd"
"kjs_0204";"Kaputus";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Grigo Bomba/A. O. Väisänen";"1917";"95";"2/4";"G";"Suojärvi";"Savihauta";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella";"tässäkään kappaleessa säestys ei ole kovin harmoninen";"";"+2+2+5-2-3-2+0+2+1+2+0-3-2+0+2-4+0+2+2+5-2-3-2+0+2+1+2+0-3-2+0+2-2+2+3+2+2+1-5+0+0+0-3-2+0+2-2+2+3+2+2+1-5+0+0+0-3-2+0+2-4";"uuudddruuurddrudruuudddruuurddruduuuuudrrrddruduuuuudrrrddrud"
"kjs_0205";"Polkka";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Jaakko Lonkainen/A. O. Väisänen";"1916";"95";"2/4";"g";"Kitee";"Huikkola";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella";"säestyksessä on jätetty merkitsemättä edellisestä tahdista sidottu kahdeksasosa";"";"+7+0-4-3-5+13-1+0+3+2-5-7+7+0-4-3-5+13-1+0+3+2-5+1-1-2+0+2-4-15+12+3+0+2-2-3+0+8-1-2+0+2-4-15+12+3-1+3-2-3";"urdddudruuddurdddudruududdrudduuruddruddrudduududd"
"kjs_0206";"Polkka";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Jaakko Lonkainen/A. O. Väisänen";"1916";"96";"2/4";"g";"Kitee";"Huikkola";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella";"säestyksessä on jätetty merkitsemättä edellisestä tahdista sidottu kahdeksasosa";"";"+2+1+2+2-12+12-12+20-1-2-4+2-3-7+2+1+2+2-12+12-12+20-1-2-4+2-3-7+2+1+2+2+0+0+0+8-1-2-4+2-3+5+0-2-2-1-12+5+2+1+0+2-2-1-2+0+10+2-2-2-1-12+5+2+1+0+2-2-1-2";"uuuudududddudduuuudududddudduuuurrrudddudurdddduuurudddruudddduuuruddd"
"kjs_0207";"""Sodíesi""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Mishukka/A. O. Väisänen";"1916";"96";"2/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+2+1-1-4-2+2+0-5+2+1+2+2-2-7+9+2+1-1-4-2+2+0-5+2+1+2+2-2-7+4+0-4+2+2+1+7-3-2+0+2+0-4-3-2+0+0+4+0-4+2+2+1+7-3-2+0+2+0-4-1-4+0+0";"uudddurduuuudduuudddurduuuuddurduuuuddrurdddrrurduuuuddrurdddrr"
"kjs_0208";"Lippa";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Vanja Trofimov/A. O. Väisänen";"1925";"97";"2/4";"G";"Suojärvi";"Kuikkaniemi";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+1+0+2-3+1-1-2-2+4+1+0+2-3+1-1-2-2+5+4-16+14-2-1+0+0+1-1-2-2+0+5+4-16+14-2-1+0+0+1-1-2-2+0";"urududdduurududdduududdrrudddruududdrrudddr"
"kjs_0209";"Polkka";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Fedja Karhapää/A. O. Väisänen";"1922";"97";"2/4";"G";"Ilomantsi";"Sonkaja";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+3-3+3+2+3-3+3-1+3-3+3+2-2-2+0-8+3-3+3+2+3-3+3-1+3-3+3+2-2-2+0+9+3-3+3-8+3-3+3-8+3-3+3+2-2-2+0+9+3-3+3-8+3-3+3-8+3-3+3+2-2-2+0-12+4+3-7+4+3-2+4+3-7+4+3-5+4+3-7+4+3+2-2-2+0+0-12+4+3-7+4+3-2+4+3-7+4+3-5+4+3-7+4+3+2-2-2+0+0+5+4+3-7+4+3-12+4+3-7+4+3-12+4+3-7+4+3+2-2-2+0+0+5+4+3-7+4+3-12+4+3-7+4+3-12+4+3-7+4+3+2-2-2+0+0-12+4+3-3+3-2+4+3-3+3-5+4+3-3+3+2-2-2+0-12+4+3-3+3-2+4+3-3+3-5+4+3-3+3+2-2-2+0+5+4+3-3+3-12+4+3-3+3-12+4+3-3+3+2-2-2+0+5+4+3-3+3-12+4+3-3+3-12+4+3-3+3+2-2-2+0";"uduuudududuuddrduduuudududuuddruudududududuuddruudududududuuddrduuduuduuduuduuduuuddrrduuduuduuduuduuduuuddrruuuduuduuduuduuduuuddrruuuduuduuduuduuduuuddrrduududuududuuduuddrduududuududuuduuddruuududuududuuduuddruuududuududuuduuddr"
"kjs_0210";"Polkka";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Antti Rantonen/A. O. Väisänen";"1925";"98";"2/4";"G";"Haapavesi";"Ainali";"Pohjois-Pohjanmaa";"Oulun lääni";"Ootkos kuullu meijän pässiä tijän kankaan laijalla, joll' on pitkät sarvet päässä, kilikilikello kaulalla?";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella, tempo: 116";"";"";"+2+2+1+2-3+0+3-2-3+0+3-1-4+0+0+2+2+1+2-3+0+3-2-3+0+3-1-4+0+12+0-3+0-2-3+0+3-2-3+0+3-1-4+0+12+0-3+0-2-3+0+3-2-3+0+3-1-4+0";"uuuudruddruddrruuuudruddruddrurdrddruddruddrurdrddruddruddr"
"kjs_0211";"Polkka";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Antti Rantonen/A. O. Väisänen";"1925";"98";"2/4";"G";"Haapavesi";"Ainali";"Pohjois-Pohjanmaa";"Oulun lääni";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella, tempo: 116";"";"";"+9-4+4-9+9+0-4+4+1+0-3+2+1+2-12+9-4+4-9+9+0-4+4+1+0-3-2+0+7-3+1-3-7+9+0-4+4+1+0-3+2+1+2+0-3+1-3-7+9+0-4+4+1+0-3-2+0";"ududurduurduuudududurduurddrududdurduurduuurduddurduurddr"
"kjs_0212";"Purppuri";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Antti Rantonen/A. O. Väisänen";"1925";"99";"2/4";"G";"Haapavesi";"Ainali";"Pohjois-Pohjanmaa";"Oulun lääni";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella, tempo: 88";"";"";"-12+21-2-2-17+21+1+2-24+21-4+2-19+12-5+15+2-2-1-2+2+1+2+2-26+28-2+3-29+5+4+20-29+28-2+2-28+26-2+2-26+24-3+3-24+21-12+13+2-2-1-2+2+1+2+2-26+28-2+3-29+5+4";"duddduuududududuuddduuuudududuuududududududududuuddduuuudududuu"
"kjs_0213";"";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Tahvo Saastamoinen/P. J. Hannikainen";"1877";"100";"3/8";"G";"Nurmes";"Kuokkainen";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+0+0+0+0+0+3-5+2+1-1-2-3+6-3-3+3+2-2+2-4-1-2+0+2+1+2+2-4-1-2+2+1+2-3-2-2+10-1-2+2-4+4+0+0+0+0+3-5+2+1-1-2-3+6-3-3+3+2-4-1-2+0+0+2+1+2+2-4-1-2+2+1+2-3-2-2+10-1-2+2-4";"rrrrruduudddudduududddruuuuddduuuddduddudurrrruduudddudduudddrruuuuddduuuddduddud"
